Episode    Status   Avg steps to goal    Total Goals     Counter        
1070       2        298.6                645             597991         
1071       1        298.4                646             598542         
1072       3        298.6                646             598736         
1073       1        298.5                647             599105         
1074       1        298.3                648             599754         
1075       3        298.5                648             600006         
1076       3        298.7                648             600108         
1077       1        298.5                649             600485         
1078       3        298.7                649             600872         
1079       1        298.6                650             601389         
1080       1        298.4                651             601746         
1081       1        298.3                652             602238         
1082       2        298.5                652             602533         
1083       1        298.3                653             602904         
1084       1        298.4                654             603915         
1085       1        298.3                655             604742         
1086       1        298.2                656             605202         
1087       3        298.4                656             605258         
1088       1        298.3                657             605822         
1089       1        298.1                658             606220         
1090       1        298.0                659             606587         
1091       1        297.9                660             606910         
1092       1        297.7                661             607257         
1093       1        297.5                662             607689         
1094       1        297.4                663             608151         
1095       1        297.2                664             608577         
1096       3        297.4                664             608828         
1097       1        297.4                665             609430         
1098       1        297.2                666             609883         
1099       3        297.4                666             610038         
1100       1        297.3                667             610514         
1101       1        297.2                668             610949         
1102       1        297.2                669             612040         
1103       3        297.4                669             612388         
1104       1        297.4                670             613095         
1105       3        297.5                670             613222         
1106       1        297.4                671             613796         
1107       1        297.3                672             614247         
1108       1        297.1                673             614568         
1109       3        297.3                673             614904         
1110       3        297.5                673             615101         
1111       2        297.7                673             615356         
1112       1        297.5                674             615746         
1113       1        297.4                675             616224         
1114       3        297.6                675             616492         
1115       1        297.5                676             617068         
1116       1        297.3                677             617833         
1117       2        297.5                677             618463         
1118       3        297.7                677             618652         
1119       3        297.9                677             618912         
1120       1        297.7                678             619291         
1121       3        297.9                678             619666         
1122       1        297.8                679             620413         
1123       1        297.6                680             620874         
1124       1        297.5                681             621563         
1125       1        297.4                682             622435         
1126       1        297.3                683             623260         
1127       3        297.5                683             623912         
1128       1        297.4                684             624559         
1129       1        297.2                685             625036         
1130       1        297.1                686             625816         
1131       1        297.0                687             626537         
1132       1        296.9                688             627006         
1133       3        297.1                688             628081         
1134       1        297.0                689             628972         
1135       3        297.2                689             629253         
1136       2        297.3                689             629825         
1137       1        297.2                690             630181         
1138       1        297.1                691             630900         
1139       1        297.0                692             631785         
1140       1        296.9                693             632727         
1141       3        297.1                693             633311         
1142       1        297.0                694             634195         
1143       3        297.2                694             634285         
1144       3        297.4                694             634641         
1145       3        297.5                694             634835         
1146       3        297.7                694             635208         
1147       2        297.9                694             636161         
1148       3        298.1                694             636753         
1149       3        298.2                694             637045         
1150       1        298.2                695             638086         
1151       1        298.1                696             638882         
1152       3        298.3                696             639110         
1153       1        298.1                697             639581         
1154       3        298.3                697             639777         
1155       2        298.5                697             640256         
1156       2        298.6                697             641009         
1157       1        298.5                698             641737         
1158       3        298.7                698             642755         
1159       1        298.6                699             643549         
1160       1        298.5                700             644146         
1161       3        298.6                700             644797         
1162       1        298.5                701             645428         
1163       1        298.4                702             646182         
1164       1        298.2                703             646764         
1165       1        298.1                704             647405         
1166       3        298.3                704             647460         
1167       3        298.5                704             647591         
1168       1        298.4                705             648408         
1169       3        298.5                705             648806         
1170       3        298.7                705             649019         
1171       1        298.6                706             649774         
1172       2        298.8                706             650230         
1173       1        298.7                707             650963         
1174       1        298.6                708             651737         
1175       3        298.7                708             652083         
1176       1        298.6                709             652819         
1177       2        298.8                709             653607         
1178       3        299.0                709             653746         
1179       1        298.8                710             654092         
1180       3        299.0                710             654162         
1181       3        299.1                710             654679         
1182       2        299.3                710             654906         
1183       3        299.5                710             655332         
1184       1        299.3                711             655975         
1185       2        299.5                711             656389         
1186       2        299.7                711             656924         
1187       3        299.9                711             657273         
1188       1        299.8                712             658305         
1189       1        299.7                713             658973         
1190       1        299.6                714             659416         
1191       2        299.7                714             659847         
1192       1        299.5                715             660175         
1193       1        299.5                716             661066         
1194       1        299.4                717             661788         
1195       2        299.5                717             662299         
1196       1        299.5                718             663257         
1197       3        299.7                718             663352         
1198       1        299.5                719             663817         
1199       1        299.4                720             664329         
1200       1        299.3                721             665332         
1201       3        299.5                721             665592         
1202       3        299.6                721             665810         
1203       3        299.8                721             665894         
1204       2        300.0                721             666525         
1205       1        299.9                722             667359         
1206       1        299.8                723             668012         
1207       3        299.9                723             668193         
1208       1        299.8                724             668911         
1209       3        300.0                724             669136         
1210       3        300.2                724             669416         
1211       1        300.0                725             669903         
1212       2        300.2                725             670479         
1213       3        300.4                725             670607         
1214       3        300.5                725             670853         
1215       3        300.7                725             671927         
1216       3        300.8                725             672623         
1217       3        301.0                725             672928         
1218       1        300.9                726             673718         
1219       2        301.1                726             674072         
1220       1        300.9                727             674336         
1221       1        300.8                728             674970         
1222       1        300.6                729             675292         
1223       1        300.6                730             676349         
1224       3        300.7                730             676791         
1225       1        300.6                731             677327         
1226       2        300.7                731             678044         
1227       3        300.9                731             679532         
1228       3        301.1                731             679611         
1229       1        300.9                732             680295         
1230       3        301.1                732             680369         
1231       1        301.0                733             681056         
1232       1        300.8                734             681418         
1233       1        300.7                735             682181         
1234       1        300.6                736             682747         
1235       1        300.5                737             683156         
1236       1        300.3                738             683668         
1237       3        300.5                738             683887         
1238       1        300.4                739             684507         
1239       1        300.2                740             685121         
1240       1        300.2                741             685990         
1241       1        300.0                742             686617         
1242       2        300.2                742             687387         
1243       3        300.3                742             687662         
1244       3        300.5                742             687843         
1245       2        300.7                742             688858         
1246       3        300.8                742             689229         
1247       1        300.7                743             689816         
1248       1        300.6                744             690452         
1249       3        300.8                744             690690         
1250       2        300.9                744             691482         
1251       1        300.8                745             692167         
1252       1        300.7                746             692990         
1253       1        300.6                747             693510         
1254       3        300.8                747             693949         
1255       1        300.6                748             694449         
1256       1        300.5                749             694939         
1257       1        300.4                750             695620         
1258       1        300.3                751             696190         
1259       3        300.4                751             696574         
1260       3        300.6                751             696734         
1261       1        300.4                752             697053         
1262       3        300.6                752             697229         
1263       3        300.8                752             697361         
1264       1        300.6                753             697939         
1265       1        300.5                754             698352         
1266       1        300.4                755             699145         
1267       1        300.3                756             699765         
1268       1        300.1                757             700065         
1269       1        299.9                758             700295         
1270       3        300.1                758             700527         
1271       1        300.0                759             701330         
1272       3        300.2                759             701470         
1273       1        300.1                760             702185         
1274       1        299.9                761             702544         
1275       3        300.1                761             702916         
1276       1        300.0                762             703515         
1277       1        299.9                763             704526         
1278       3        300.1                763             704732         
1279       2        300.3                763             705461         
1280       1        300.2                764             706604         
1281       3        300.4                764             706997         
1282       3        300.6                764             707233         
1283       1        300.5                765             707808         
1284       1        300.4                766             708755         
1285       2        300.6                766             709144         
1286       1        300.5                767             709803         
1287       3        300.6                767             710251         
1288       1        300.5                768             710929         
1289       2        300.7                768             711311         
1290       3        300.8                768             712166         
1291       2        301.0                768             712735         
1292       3        301.2                768             712981         
1293       1        301.0                769             713488         
1294       1        300.9                770             713938         
1295       2        301.0                770             714532         
1296       3        301.2                770             715741         
1297       1        301.1                771             716379         
1298       1        300.9                772             716868         
1299       1        300.8                773             717433         
1300       2        301.0                773             717812         
1301       1        300.9                774             718387         
1302       2        301.0                774             719149         
1303       3        301.2                774             719710         
1304       1        301.1                775             720497         
1305       1        301.0                776             721536         
1306       1        300.9                777             722027         
1307       1        300.8                778             722717         
1308       1        300.7                779             723274         
1309       1        300.6                780             724017         
1310       3        300.7                780             724125         
1311       3        300.9                780             724321         
1312       3        301.0                780             724602         
1313       3        301.2                780             724727         
1314       3        301.3                780             724914         
1315       1        301.4                781             726162         
1316       1        301.2                782             726722         
1317       3        301.4                782             726941         
1318       3        301.5                782             727136         
1319       1        301.5                783             727916         
1320       3        301.6                783             728226         
1321       2        301.8                783             729198         
1322       3        301.9                783             729411         
1323       1        301.9                784             730418         
1324       1        301.8                785             731130         
1325       1        301.6                786             731648         
1326       1        301.5                787             732082         
1327       3        301.6                787             733775         
1328       3        301.8                787             734118         
1329       1        301.6                788             734379         
1330       3        301.7                788             734569         
1331       3        301.9                788             735196         
1332       1        301.7                789             735655         
1333       1        301.6                790             736216         
1334       1        301.5                791             736605         
1335       2        301.6                791             737324         
1336       1        301.5                792             737653         
1337       1        301.3                793             738023         
1338       1        301.2                794             738589         
1339       1        301.1                795             738857         
1340       1        301.0                796             739460         
1341       1        300.9                797             740158         
1342       1        300.8                798             740656         
1343       3        300.9                798             742227         
1344       3        301.1                798             742377         
1345       1        300.9                799             742971         
1346       1        300.9                800             743732         
1347       3        301.0                800             743857         
1348       3        301.1                800             744299         
1349       1        301.0                801             744878         
1350       3        301.2                801             744947         
1351       3        301.3                801             745088         
1352       1        301.2                802             745587         
1353       2        301.4                802             746059         
1354       1        301.3                803             746660         
1355       2        301.4                803             746948         
1356       1        301.3                804             747606         
1357       1        301.2                805             748084         
1358       3        301.3                805             748321         
1359       2        301.5                805             749114         
1360       1        301.5                806             750696         
1361       3        301.7                806             750907         
1362       1        301.6                807             751547         
1363       1        301.5                808             752352         
1364       1        301.3                809             752600         
1365       1        301.2                810             753303         
1366       1        301.0                811             753827         
1367       1        300.9                812             754460         
1368       1        300.8                813             754875         
1369       1        300.7                814             755429         
1370       1        300.5                815             755989         
1371       1        300.4                816             756344         
1372       1        300.3                817             757168         
1373       2        300.5                817             758027         
1374       1        300.3                818             758713         
1375       1        300.2                819             759260         
1376       1        300.2                820             759984         
1377       1        300.0                821             760563         
1378       1        299.9                822             761092         
1379       1        299.8                823             761526         
1380       1        299.7                824             762134         
1381       3        299.8                824             762616         
1382       3        300.0                824             762670         
1383       3        300.1                824             763226         
1384       2        300.3                824             763620         
1385       3        300.4                824             763736         
1386       3        300.5                824             763989         
1387       1        300.4                825             764454         
1388       3        300.6                825             764882         
1389       1        300.4                826             765418         
1390       3        300.6                826             765593         
1391       3        300.7                826             765911         
1392       3        300.9                826             766197         
1393       1        300.7                827             766715         
1394       1        300.6                828             766925         
1395       1        300.5                829             767675         
1396       3        300.6                829             767968         
1397       1        300.5                830             768636         
1398       1        300.4                831             769245         
1399       1        300.3                832             769945         
1400       1        300.2                833             770665         
1401       1        300.0                834             770939         
1402       1        299.9                835             771626         
1403       1        299.8                836             772143         
1404       1        299.8                837             773044         
1405       1        299.7                838             773911         
1406       1        299.6                839             774613         
1407       1        299.5                840             775119         
1408       1        299.3                841             775483         
1409       1        299.2                842             775956         
1410       1        299.1                843             776535         
1411       1        299.0                844             776988         
1412       3        299.1                844             777427         
1413       1        299.0                845             778086         
1414       3        299.2                845             778220         
1415       1        299.1                846             779104         
1416       1        299.1                847             780233         
1417       1        299.0                848             780570         
1418       1        298.8                849             781065         
1419       1        298.7                850             781552         
1420       1        298.6                851             782235         
1421       1        298.5                852             782833         
1422       3        298.7                852             783038         
1423       2        298.8                852             783751         
1424       2        298.9                852             784163         
1425       3        299.1                852             784298         
1426       1        299.0                853             784890         
1427       3        299.1                853             785339         
1428       1        299.0                854             786020         
1429       2        299.2                854             786293         
1430       1        299.0                855             786737         
1431       3        299.2                855             787007         
1432       1        299.1                856             787720         
1433       3        299.3                856             787927         
1434       1        299.1                857             788451         
1435       3        299.3                857             788651         
1436       1        299.2                858             789388         
1437       3        299.3                858             789910         
1438       1        299.3                859             790959         
1439       3        299.5                859             791087         
1440       3        299.6                859             791359         
1441       3        299.7                859             791610         
1442       3        299.9                859             791755         
1443       2        300.0                859             792351         
1444       1        299.9                860             792975         
1445       3        300.0                860             793143         
1446       1        299.9                861             793425         
1447       1        299.8                862             794182         
1448       1        299.7                863             794920         
1449       3        299.9                863             794963         
1450       2        300.0                863             795420         
1451       3        300.1                863             795661         
1452       3        300.3                863             795819         
1453       1        300.2                864             796502         
1454       1        300.1                865             797233         
1455       3        300.2                865             797414         
1456       3        300.4                865             797687         
1457       1        300.3                866             798623         
1458       1        300.3                867             799337         
1459       1        300.2                868             800077         
1460       2        300.3                868             800548         
1461       3        300.5                868             800691         
1462       3        300.6                868             801052         
1463       1        300.6                869             802229         
1464       3        300.8                869             802828         
1465       3        300.9                869             803042         
1466       1        300.8                870             803547         
1467       1        300.6                871             803990         
1468       3        300.8                871             804059         
1469       3        300.9                871             804691         
1470       1        300.9                872             805509         
1471       1        300.7                873             805748         
1472       1        300.6                874             806166         
1473       1        300.5                875             806775         
1474       1        300.4                876             807221         
1475       3        300.5                876             807342         
1476       2        300.6                876             807744         
1477       1        300.5                877             808039         
1478       3        300.6                877             808253         
1479       1        300.6                878             808970         
1480       1        300.4                879             809241         
1481       1        300.3                880             809914         
1482       1        300.2                881             810598         
1483       1        300.1                882             811238         
1484       1        300.0                883             811959         
1485       1        299.9                884             812228         
1486       3        300.0                884             812633         
1487       1        299.9                885             813099         
1488       3        300.0                885             813480         
1489       1        299.9                886             814087         
1490       3        300.1                886             814347         
1491       3        300.2                886             814873         
1492       1        300.1                887             815460         
1493       3        300.2                887             815788         
1494       1        300.2                888             816426         
1495       1        300.0                889             816867         
1496       3        300.2                889             817131         
1497       1        300.1                890             817703         
1498       1        300.0                891             818203         
1499       1        299.9                892             818873         
1500       1        299.8                893             819534         
1501       2        299.9                893             819877         
1502       1        299.8                894             820300         
1503       1        299.7                895             821054         
1504       1        299.6                896             821319         
1505       3        299.7                896             821561         
1506       3        299.9                896             822219         
1507       1        299.7                897             822704         
1508       3        299.9                897             823082         
1509       3        300.0                897             823302         
1510       1        299.9                898             823912         
1511       1        299.8                899             824681         
1512       1        299.8                900             825399         
1513       1        299.6                901             825838         
1514       1        299.6                902             826472         
1515       1        299.5                903             827140         
1516       1        299.4                904             827948         
1517       2        299.5                904             828545         
1518       1        299.4                905             829226         
1519       1        299.3                906             829867         
1520       1        299.3                907             830625         
1521       1        299.2                908             831330         
1522       3        299.3                908             831722         
1523       3        299.4                908             831972         
1524       3        299.6                908             832114         
1525       1        299.5                909             832732         
1526       3        299.6                909             833244         
1527       1        299.5                910             833840         
1528       1        299.4                911             834372         
1529       3        299.5                911             834567         
1530       1        299.4                912             835004         
1531       2        299.5                912             835748         
1532       3        299.7                912             835989         
1533       3        299.8                912             836201         
1534       1        299.7                913             836673         
1535       1        299.6                914             837578         
1536       1        299.5                915             838114         
1537       3        299.7                915             838213         
1538       3        299.8                915             838874         
1539       3        299.9                915             839060         
1540       3        300.1                915             839454         
1541       1        300.0                916             840009         
1542       3        300.1                916             840356         
1543       3        300.2                916             841086         
1544       1        300.1                917             841883         
1545       3        300.3                917             842495         
1546       1        300.3                918             843500         
1547       1        300.2                919             844577         
1548       1        300.1                920             845313         
1549       1        300.1                921             846171         
1550       2        300.2                921             846733         
1551       1        300.1                922             847325         
1552       1        300.0                923             847732         
1553       1        299.9                924             848501         
1554       3        300.0                924             849122         
1555       1        299.9                925             849575         
1556       1        299.8                926             850317         
1557       3        300.0                926             850520         
1558       1        299.9                927             851049         
1559       1        299.8                928             851569         
1560       1        299.7                929             852106         
1561       1        299.6                930             852615         
1562       1        299.5                931             853282         
1563       1        299.4                932             853968         
1564       1        299.2                933             854263         
1565       3        299.4                933             854565         
1566       1        299.3                934             855209         
1567       2        299.4                934             855703         
1568       1        299.4                935             856609         
1569       2        299.5                935             856956         
1570       1        299.4                936             857499         
1571       2        299.5                936             857993         
1572       3        299.7                936             858229         
1573       1        299.6                937             859253         
1574       1        299.5                938             859589         
1575       1        299.4                939             860303         
1576       1        299.3                940             861004         
1577       1        299.3                941             861883         
1578       3        299.4                941             862190         
1579       1        299.4                942             863512         
1580       1        299.4                943             864585         
1581       3        299.5                943             864669         
1582       3        299.6                943             865043         
1583       1        299.5                944             865286         
1584       2        299.6                944             865809         
1585       3        299.7                944             865939         
1586       3        299.9                944             866898         
1587       1        299.8                945             867603         
1588       3        299.9                945             867891         
1589       1        299.8                946             868178         
1590       2        299.9                946             868774         
1591       1        299.8                947             869182         
1592       2        299.9                947             870010         
1593       1        299.8                948             870395         
1594       3        299.9                948             870766         
1595       1        299.8                949             871529         
1596       1        299.7                950             872044         
1597       1        299.6                951             872545         
1598       1        299.4                952             872878         
1599       3        299.6                952             873069         
1600       1        299.5                953             873979         
1601       3        299.6                953             874558         
1602       1        299.6                954             875361         
1603       3        299.7                954             875482         
1604       1        299.6                955             875856         
1605       3        299.7                955             876001         
1606       1        299.6                956             876385         
1607       1        299.5                957             876838         
1608       2        299.6                957             877077         
1609       2        299.7                957             877392         
1610       1        299.6                958             877869         
1611       1        299.5                959             878222         
1612       3        299.6                959             878335         
1613       1        299.6                960             879276         
1614       1        299.5                961             880020         
1615       1        299.4                962             880640         
1616       2        299.5                962             881389         
1617       3        299.6                962             881569         
1618       2        299.8                962             882292         
1619       3        299.9                962             882662         
1620       3        300.0                962             882914         
1621       1        300.0                963             883788         
1622       1        299.9                964             884401         
1623       1        299.8                965             884845         
1624       3        299.9                965             885038         
1625       1        299.8                966             885645         
1626       1        299.7                967             886179         
1627       1        299.6                968             886822         
1628       1        299.5                969             887331         
1629       1        299.4                970             888009         
1630       1        299.3                971             888738         
1631       3        299.5                971             888895         
1632       1        299.3                972             889404         
1633       1        299.3                973             890150         
1634       1        299.2                974             890600         
1635       3        299.3                974             890882         
1636       3        299.4                974             891174         
1637       3        299.5                974             891320         
1638       1        299.4                975             891995         
1639       1        299.4                976             892694         
1640       3        299.5                976             892991         
1641       2        299.6                976             893376         
1642       1        299.5                977             893943         
1643       1        299.4                978             894578         
1644       1        299.4                979             895206         
1645       1        299.2                980             895640         
1646       1        299.1                981             896048         
1647       1        299.0                982             896639         
1648       3        299.2                982             896876         
1649       2        299.3                982             897501         
1650       3        299.4                982             897924         
1651       1        299.3                983             898402         
1652       1        299.2                984             898973         
1653       3        299.3                984             899228         
1654       3        299.5                984             899601         
1655       2        299.6                984             900136         
1656       2        299.7                984             900502         
1657       3        299.8                984             900608         
1658       1        299.7                985             900825         
1659       2        299.8                985             901177         
1660       1        299.7                986             901553         
1661       3        299.8                986             901701         
1662       1        299.8                987             902354         
1663       2        299.9                987             902611         
1664       3        300.0                987             902834         
1665       1        299.9                988             903175         
1666       1        299.8                989             903433         
1667       1        299.6                990             903623         
1668       1        299.6                991             904367         
1669       1        299.6                992             905207         
1670       1        299.5                993             905517         
1671       3        299.6                993             905655         
1672       1        299.5                994             906174         
1673       1        299.5                995             906910         
1674       3        299.6                995             907068         
1675       1        299.5                996             907577         
1676       2        299.7                996             908166         
1677       3        299.8                996             908288         
1678       1        299.7                997             908660         
1679       2        299.8                997             909013         
1680       1        299.7                998             909224         
1681       1        299.5                999             909441         
1682       3        299.6                999             909813         
1683       1        299.6                1000            910333         
1684       1        299.5                1001            910705         
1685       3        299.6                1001            910767         
1686       3        299.7                1001            910856         
