Episode    Status   Avg steps to goal    Total Goals     Counter        
1973       1        312.8                1121            1107650        
1974       1        312.7                1122            1108302        
1975       1        312.7                1123            1109154        
1976       1        312.6                1124            1109784        
1977       1        312.5                1125            1110168        
1978       1        312.4                1126            1110742        
1979       3        312.5                1126            1110905        
1980       2        312.6                1126            1111906        
1981       2        312.7                1126            1112409        
1982       3        312.8                1126            1112801        
1983       1        312.8                1127            1113942        
1984       1        312.7                1128            1114477        
1985       1        312.7                1129            1115615        
1986       1        312.6                1130            1116113        
1987       1        312.5                1131            1116523        
1988       1        312.4                1132            1117149        
1989       1        312.3                1133            1117769        
1990       1        312.3                1134            1118600        
1991       1        312.3                1135            1119672        
1992       1        312.2                1136            1120515        
1993       1        312.2                1137            1121164        
1994       2        312.3                1137            1121634        
1995       1        312.2                1138            1122065        
1996       2        312.3                1138            1122844        
1997       3        312.4                1138            1123515        
1998       1        312.3                1139            1124167        
1999       1        312.2                1140            1124821        
2000       1        312.1                1141            1125150        
2001       1        312.0                1142            1125695        
2002       1        312.0                1143            1126673        
2003       1        311.9                1144            1127318        
2004       1        311.8                1145            1128134        
2005       1        311.8                1146            1128722        
2006       1        311.7                1147            1129407        
2007       1        311.6                1148            1129986        
2008       3        311.7                1148            1130064        
2009       1        311.7                1149            1131226        
2010       2        311.8                1149            1132099        
2011       1        311.7                1150            1132668        
2012       3        311.8                1150            1132893        
2013       1        311.7                1151            1133748        
2014       1        311.6                1152            1134399        
2015       1        311.5                1153            1134896        
2016       1        311.5                1154            1135606        
2017       1        311.4                1155            1136452        
2018       3        311.5                1155            1136688        
2019       1        311.4                1156            1137115        
2020       2        311.5                1156            1137784        
2021       1        311.4                1157            1138688        
2022       1        311.4                1158            1139403        
2023       2        311.5                1158            1140261        
2024       2        311.5                1158            1140804        
2025       3        311.6                1158            1141001        
2026       3        311.7                1158            1141122        
2027       3        311.8                1158            1141251        
2028       1        311.7                1159            1141756        
2029       2        311.8                1159            1142401        
2030       3        311.9                1159            1142546        
2031       1        311.8                1160            1143098        
2032       1        311.8                1161            1143643        
2033       3        311.8                1161            1145171        
2034       3        311.9                1161            1145309        
2035       1        311.9                1162            1145879        
2036       2        312.0                1162            1146384        
2037       1        311.9                1163            1147086        
2038       1        311.8                1164            1147944        
2039       1        311.8                1165            1148702        
2040       1        311.7                1166            1149226        
2041       1        311.6                1167            1149713        
2042       1        311.4                1168            1149980        
2043       3        311.5                1168            1150124        
2044       1        311.4                1169            1150570        
2045       1        311.4                1170            1151247        
2046       1        311.3                1171            1151588        
2047       3        311.4                1171            1151694        
2048       3        311.4                1171            1151806        
2049       3        311.5                1171            1152783        
2050       3        311.6                1171            1153045        
2051       1        311.6                1172            1153721        
2052       1        311.5                1173            1154265        
2053       3        311.6                1173            1154453        
2054       2        311.7                1173            1155275        
2055       2        311.7                1173            1155960        
2056       1        311.7                1174            1156602        
2057       3        311.8                1174            1156865        
2058       3        311.8                1174            1157132        
2059       1        311.9                1175            1158522        
2060       1        311.8                1176            1159204        
2061       1        311.8                1177            1160050        
2062       1        311.7                1178            1161348        
2063       1        311.7                1179            1162008        
2064       1        311.6                1180            1162477        
2065       1        311.5                1181            1163007        
2066       1        311.4                1182            1163548        
2067       3        311.5                1182            1163633        
2068       1        311.5                1183            1164580        
2069       1        311.4                1184            1165166        
2070       3        311.5                1184            1165242        
2071       1        311.4                1185            1165607        
2072       1        311.3                1186            1166264        
2073       1        311.2                1187            1167294        
2074       3        311.3                1187            1167597        
2075       1        311.3                1188            1168122        
2076       1        311.2                1189            1168866        
2077       3        311.3                1189            1168931        
2078       1        311.2                1190            1169564        
2079       3        311.3                1190            1169838        
2080       3        311.4                1190            1170177        
2081       1        311.3                1191            1170701        
2082       1        311.2                1192            1171412        
2083       2        311.3                1192            1172031        
2084       3        311.4                1192            1172087        
2085       3        311.5                1192            1172356        
2086       1        311.4                1193            1172971        
2087       3        311.5                1193            1173406        
2088       2        311.6                1193            1174007        
2089       1        311.6                1194            1174821        
2090       3        311.7                1194            1175077        
2091       1        311.6                1195            1175586        
2092       3        311.7                1195            1176317        
2093       3        311.7                1195            1176505        
2094       1        311.8                1196            1178112        
2095       1        311.7                1197            1178610        
2096       3        311.8                1197            1180161        
2097       3        311.9                1197            1181390        
2098       3        312.0                1197            1181702        
2099       1        311.9                1198            1182305        
2100       1        311.8                1199            1182987        
2101       1        311.8                1200            1183699        
2102       1        311.7                1201            1184766        
2103       2        311.8                1201            1185190        
2104       3        311.9                1201            1185465        
2105       3        312.0                1201            1185650        
2106       3        312.1                1201            1185877        
2107       3        312.2                1201            1186204        
2108       1        312.2                1202            1187327        
2109       3        312.3                1202            1187533        
2110       1        312.2                1203            1187985        
2111       1        312.1                1204            1188496        
2112       3        312.2                1204            1188887        
2113       1        312.1                1205            1189644        
2114       1        312.0                1206            1190209        
2115       1        312.0                1207            1191364        
2116       1        312.0                1208            1191891        
2117       2        312.0                1208            1192263        
2118       3        312.1                1208            1192997        
2119       3        312.2                1208            1193331        
2120       3        312.3                1208            1193677        
2121       1        312.2                1209            1194231        
2122       1        312.1                1210            1194808        
2123       1        312.1                1211            1195636        
2124       1        312.1                1212            1196574        
2125       1        312.0                1213            1197430        
2126       1        312.0                1214            1198065        
2127       1        311.9                1215            1198869        
2128       3        312.0                1215            1198953        
2129       1        311.9                1216            1199442        
2130       3        312.0                1216            1199555        
2131       1        311.9                1217            1200227        
2132       3        312.0                1217            1200550        
2133       1        312.0                1218            1201037        
2134       3        312.1                1218            1201297        
2135       1        312.0                1219            1202079        
2136       3        312.1                1219            1202251        
2137       3        312.2                1219            1202353        
2138       1        312.1                1220            1202783        
2139       3        312.2                1220            1202934        
2140       1        312.1                1221            1203206        
2141       2        312.2                1221            1203491        
2142       3        312.3                1221            1203767        
2143       1        312.2                1222            1204356        
2144       1        312.2                1223            1204871        
2145       1        312.1                1224            1205459        
2146       3        312.2                1224            1205614        
2147       1        312.1                1225            1206052        
2148       1        312.0                1226            1206230        
2149       3        312.1                1226            1206351        
2150       1        312.0                1227            1206744        
2151       1        311.9                1228            1207217        
2152       3        312.0                1228            1207314        
2153       1        312.0                1229            1208241        
2154       3        312.1                1229            1208561        
2155       3        312.2                1229            1208742        
2156       1        312.1                1230            1209190        
2157       1        312.1                1231            1209655        
2158       3        312.1                1231            1209941        
2159       2        312.2                1231            1210268        
2160       3        312.3                1231            1210408        
2161       1        312.2                1232            1210792        
2162       3        312.3                1232            1210971        
2163       3        312.4                1232            1211307        
2164       1        312.3                1233            1211621        
2165       1        312.2                1234            1211807        
2166       1        312.1                1235            1212142        
2167       1        312.1                1236            1212889        
2168       3        312.2                1236            1213086        
2169       3        312.3                1236            1213246        
2170       2        312.4                1236            1213562        
2171       3        312.5                1236            1213668        
2172       1        312.4                1237            1214285        
2173       1        312.4                1238            1214929        
2174       3        312.4                1238            1215252        
2175       1        312.3                1239            1215538        
2176       1        312.3                1240            1215855        
2177       1        312.2                1241            1216058        
2178       2        312.2                1241            1216516        
2179       1        312.2                1242            1217201        
2180       3        312.3                1242            1217896        
2181       3        312.4                1242            1218147        
2182       1        312.3                1243            1218621        
2183       1        312.2                1244            1219204        
2184       1        312.2                1245            1219664        
2185       1        312.1                1246            1220512        
2186       1        312.1                1247            1221035        
2187       1        312.0                1248            1221760        
2188       1        311.9                1249            1222460        
2189       1        311.8                1250            1222944        
2190       1        311.8                1251            1224183        
2191       1        311.8                1252            1225253        
2192       1        311.7                1253            1226035        
2193       1        311.7                1254            1226767        
2194       1        311.6                1255            1227261        
2195       1        311.5                1256            1227920        
2196       3        311.6                1256            1228092        
2197       3        311.7                1256            1228345        
2198       3        311.8                1256            1228508        
2199       1        311.8                1257            1229389        
2200       1        311.7                1258            1230088        
2201       1        311.6                1259            1230422        
2202       2        311.7                1259            1230797        
2203       1        311.6                1260            1231576        
2204       1        311.6                1261            1232142        
2205       3        311.7                1261            1232389        
2206       1        311.6                1262            1232903        
2207       2        311.7                1262            1233862        
2208       1        311.6                1263            1235057        
2209       3        311.7                1263            1235551        
2210       1        311.6                1264            1235945        
2211       3        311.7                1264            1236272        
2212       3        311.8                1264            1236469        
2213       1        311.7                1265            1236973        
2214       1        311.6                1266            1237509        
2215       1        311.6                1267            1238562        
2216       1        311.6                1268            1239663        
2217       2        311.7                1268            1239999        
2218       1        311.6                1269            1240720        
2219       3        311.7                1269            1241137        
2220       3        311.8                1269            1241442        
2221       3        311.9                1269            1241693        
2222       3        312.0                1269            1242235        
2223       3        312.1                1269            1242328        
2224       3        312.1                1269            1242606        
2225       1        312.1                1270            1243683        
2226       1        312.0                1271            1244076        
2227       3        312.1                1271            1244358        
2228       1        312.1                1272            1244894        
2229       2        312.1                1272            1245448        
2230       3        312.2                1272            1245819        
2231       1        312.2                1273            1246338        
2232       3        312.2                1273            1246585        
2233       1        312.2                1274            1247529        
2234       3        312.3                1274            1247913        
2235       1        312.2                1275            1248599        
2236       3        312.3                1275            1248816        
2237       3        312.4                1275            1249152        
2238       3        312.5                1275            1249394        
2239       1        312.4                1276            1249900        
2240       1        312.4                1277            1250801        
2241       1        312.3                1278            1251457        
2242       3        312.4                1278            1251747        
2243       1        312.3                1279            1252344        
2244       1        312.2                1280            1253170        
2245       3        312.3                1280            1253325        
2246       1        312.3                1281            1253904        
2247       1        312.3                1282            1255242        
2248       1        312.2                1283            1255937        
2249       1        312.1                1284            1256441        
2250       3        312.2                1284            1256503        
2251       2        312.3                1284            1256969        
2252       1        312.2                1285            1257923        
2253       1        312.2                1286            1258460        
2254       2        312.3                1286            1258992        
2255       1        312.2                1287            1259721        
2256       3        312.3                1287            1259871        
2257       3        312.4                1287            1260095        
2258       1        312.3                1288            1261249        
2259       1        312.3                1289            1262087        
2260       1        312.2                1290            1262624        
2261       1        312.2                1291            1263363        
2262       1        312.1                1292            1264032        
2263       1        312.0                1293            1264730        
2264       3        312.1                1293            1264996        
2265       3        312.2                1293            1265586        
2266       1        312.1                1294            1266047        
2267       1        312.1                1295            1266770        
2268       1        312.0                1296            1267262        
2269       1        311.9                1297            1267962        
2270       2        312.0                1297            1268757        
2271       1        312.0                1298            1269459        
2272       1        311.9                1299            1270058        
2273       1        311.8                1300            1270737        
2274       2        311.9                1300            1271422        
2275       1        311.8                1301            1272000        
2276       1        311.8                1302            1272791        
2277       1        311.7                1303            1273276        
2278       1        311.6                1304            1274007        
2279       1        311.6                1305            1274427        
2280       3        311.6                1305            1274734        
2281       1        311.6                1306            1275495        
2282       1        311.5                1307            1276211        
2283       1        311.4                1308            1276847        
2284       1        311.4                1309            1277373        
2285       1        311.4                1310            1278393        
2286       1        311.3                1311            1279252        
2287       1        311.2                1312            1279656        
2288       1        311.2                1313            1280172        
2289       1        311.1                1314            1280659        
2290       1        311.0                1315            1281020        
2291       1        310.9                1316            1281353        
2292       2        311.0                1316            1281754        
2293       1        310.9                1317            1282359        
2294       1        310.8                1318            1282769        
2295       2        310.9                1318            1283495        
2296       1        310.8                1319            1284319        
2297       3        310.9                1319            1284498        
2298       1        310.8                1320            1284834        
2299       1        310.8                1321            1285507        
2300       3        310.9                1321            1285586        
2301       1        310.8                1322            1285986        
2302       2        310.8                1322            1286386        
2303       2        310.9                1322            1286790        
2304       1        310.9                1323            1287766        
2305       1        310.8                1324            1288408        
2306       1        310.8                1325            1289154        
2307       2        310.9                1325            1289879        
2308       3        310.9                1325            1290589        
2309       3        311.0                1325            1290663        
2310       1        311.0                1326            1291347        
2311       1        310.9                1327            1292050        
2312       2        311.0                1327            1292474        
2313       3        311.1                1327            1292521        
2314       2        311.1                1327            1293168        
2315       3        311.2                1327            1293668        
2316       1        311.1                1328            1294298        
2317       1        311.1                1329            1294853        
2318       2        311.1                1329            1295492        
2319       3        311.2                1329            1295581        
2320       1        311.2                1330            1296288        
2321       3        311.3                1330            1296504        
2322       1        311.2                1331            1296924        
2323       3        311.2                1331            1297642        
2324       2        311.3                1331            1298532        
2325       3        311.4                1331            1298831        
2326       1        311.3                1332            1299394        
2327       1        311.3                1333            1300043        
2328       3        311.3                1333            1300530        
2329       1        311.3                1334            1301121        
2330       1        311.2                1335            1301446        
2331       1        311.1                1336            1301934        
2332       3        311.2                1336            1302312        
2333       3        311.3                1336            1302445        
2334       2        311.3                1336            1302997        
2335       1        311.3                1337            1303876        
2336       1        311.3                1338            1304751        
2337       3        311.3                1338            1305060        
2338       3        311.4                1338            1305496        
2339       3        311.5                1338            1305671        
2340       1        311.5                1339            1306810        
2341       1        311.4                1340            1307469        
2342       3        311.5                1340            1307733        
2343       3        311.6                1340            1308088        
2344       1        311.5                1341            1308931        
2345       1        311.4                1342            1309535        
2346       1        311.4                1343            1310292        
2347       1        311.3                1344            1310951        
2348       1        311.3                1345            1311989        
2349       1        311.2                1346            1312558        
2350       1        311.2                1347            1313641        
2351       1        311.2                1348            1314803        
2352       1        311.1                1349            1315917        
2353       1        311.1                1350            1316563        
2354       1        311.0                1351            1317400        
2355       1        311.0                1352            1318272        
2356       1        310.9                1353            1318958        
2357       3        311.0                1353            1319128        
2358       1        311.0                1354            1319866        
2359       3        311.0                1354            1320059        
2360       3        311.1                1354            1320730        
2361       3        311.2                1354            1320994        
2362       1        311.2                1355            1321714        
2363       3        311.2                1355            1322274        
2364       3        311.3                1355            1322472        
2365       1        311.3                1356            1323109        
2366       3        311.3                1356            1323137        
2367       3        311.4                1356            1323357        
2368       1        311.4                1357            1323973        
2369       3        311.4                1357            1324873        
2370       1        311.4                1358            1325648        
2371       3        311.5                1358            1325852        
2372       1        311.4                1359            1326382        
2373       2        311.5                1359            1327783        
2374       3        311.6                1359            1328215        
2375       1        311.5                1360            1328777        
2376       1        311.4                1361            1329331        
2377       3        311.5                1361            1329623        
2378       1        311.4                1362            1330356        
2379       1        311.3                1363            1330810        
2380       1        311.3                1364            1331827        
2381       1        311.3                1365            1332805        
2382       3        311.4                1365            1332920        
2383       2        311.4                1365            1333274        
2384       1        311.4                1366            1333885        
2385       3        311.5                1366            1334223        
2386       1        311.4                1367            1334876        
2387       1        311.4                1368            1335860        
2388       2        311.5                1368            1336325        
2389       1        311.4                1369            1336673        
2390       1        311.3                1370            1337143        
2391       3        311.4                1370            1337325        
2392       3        311.5                1370            1338027        
2393       1        311.4                1371            1338806        
2394       1        311.3                1372            1339509        
2395       2        311.4                1372            1340016        
2396       3        311.5                1372            1340380        
2397       1        311.4                1373            1341084        
2398       1        311.4                1374            1341478        
2399       1        311.3                1375            1341958        
2400       3        311.4                1375            1342446        
2401       3        311.4                1375            1342583        
2402       2        311.5                1375            1342954        
2403       1        311.5                1376            1344253        
2404       3        311.6                1376            1344356        
2405       3        311.7                1376            1344498        
2406       2        311.7                1376            1345022        
2407       1        311.7                1377            1345656        
2408       3        311.8                1377            1346322        
2409       1        311.7                1378            1346877        
2410       1        311.6                1379            1347570        
2411       1        311.6                1380            1348306        
2412       1        311.5                1381            1348926        
2413       3        311.6                1381            1348951        
2414       3        311.7                1381            1349270        
2415       3        311.7                1381            1349944        
2416       1        311.7                1382            1350488        
2417       1        311.6                1383            1351137        
2418       1        311.5                1384            1351864        
2419       3        311.6                1384            1352004        
2420       2        311.7                1384            1353429        
2421       1        311.6                1385            1353944        
2422       1        311.6                1386            1354686        
2423       3        311.6                1386            1354849        
2424       1        311.6                1387            1355613        
2425       1        311.5                1388            1356389        
2426       1        311.5                1389            1356884        
2427       1        311.4                1390            1357366        
2428       3        311.4                1390            1358403        
2429       1        311.4                1391            1359450        
2430       1        311.4                1392            1360018        
2431       2        311.4                1392            1360800        
2432       1        311.4                1393            1361376        
2433       3        311.4                1393            1361728        
2434       3        311.5                1393            1362011        
2435       1        311.5                1394            1362676        
2436       1        311.4                1395            1363289        
2437       1        311.3                1396            1364120        
2438       1        311.3                1397            1364887        
2439       2        311.4                1397            1365484        
2440       3        311.4                1397            1365884        
2441       3        311.5                1397            1366273        
2442       1        311.4                1398            1366848        
2443       1        311.4                1399            1367652        
2444       3        311.5                1399            1367918        
2445       1        311.4                1400            1368279        
2446       1        311.3                1401            1368899        
2447       3        311.4                1401            1369041        
2448       3        311.5                1401            1369521        
2449       1        311.4                1402            1370070        
2450       1        311.3                1403            1371005        
2451       1        311.3                1404            1371545        
2452       3        311.3                1404            1371840        
2453       2        311.4                1404            1372181        
2454       1        311.4                1405            1372756        
2455       2        311.4                1405            1373048        
2456       3        311.5                1405            1373276        
2457       3        311.6                1405            1373470        
2458       1        311.5                1406            1374329        
2459       3        311.6                1406            1374885        
2460       1        311.5                1407            1375376        
2461       3        311.6                1407            1375679        
2462       3        311.7                1407            1375843        
2463       3        311.8                1407            1376008        
2464       1        311.7                1408            1376655        
2465       1        311.6                1409            1377270        
2466       1        311.6                1410            1377879        
2467       3        311.7                1410            1378114        
2468       1        311.7                1411            1379401        
2469       1        311.6                1412            1379921        
2470       3        311.6                1412            1380681        
2471       1        311.6                1413            1381908        
2472       3        311.7                1413            1382267        
2473       1        311.7                1414            1382926        
2474       3        311.7                1414            1383028        
2475       3        311.8                1414            1383166        
2476       1        311.7                1415            1383823        
2477       2        311.8                1415            1384416        
2478       1        311.8                1416            1385035        
2479       1        311.7                1417            1385669        
2480       1        311.6                1418            1386397        
2481       3        311.7                1418            1386568        
2482       1        311.7                1419            1387125        
2483       1        311.6                1420            1388090        
2484       1        311.5                1421            1388486        
2485       3        311.6                1421            1388906        
2486       3        311.7                1421            1388999        
2487       3        311.8                1421            1389135        
2488       1        311.7                1422            1389613        
2489       3        311.8                1422            1390002        
2490       3        311.8                1422            1390203        
2491       1        311.8                1423            1390745        
2492       1        311.7                1424            1391458        
2493       3        311.8                1424            1391766        
2494       1        311.7                1425            1392490        
2495       1        311.7                1426            1393000        
2496       1        311.6                1427            1393558        
2497       1        311.5                1428            1394185        
2498       2        311.6                1428            1394659        
2499       3        311.7                1428            1394701        
2500       1        311.6                1429            1395220        
2501       3        311.7                1429            1395878        
2502       1        311.6                1430            1396580        
2503       1        311.6                1431            1397377        
2504       2        311.7                1431            1398085        
2505       3        311.7                1431            1398471        
2506       1        311.7                1432            1398860        
2507       1        311.6                1433            1399607        
2508       1        311.5                1434            1400394        
2509       3        311.6                1434            1400684        
2510       3        311.7                1434            1401558        
2511       1        311.6                1435            1402228        
2512       2        311.7                1435            1402781        
2513       1        311.6                1436            1403311        
2514       1        311.6                1437            1403782        
2515       1        311.6                1438            1405139        
2516       1        311.5                1439            1405491        
2517       3        311.6                1439            1405908        
2518       3        311.6                1439            1406325        
2519       3        311.7                1439            1407060        
2520       1        311.7                1440            1407832        
2521       3        311.7                1440            1408105        
2522       1        311.7                1441            1409228        
2523       1        311.7                1442            1409791        
2524       1        311.6                1443            1410389        
2525       1        311.5                1444            1411064        
2526       3        311.6                1444            1411514        
2527       3        311.7                1444            1411736        
2528       1        311.6                1445            1412533        
2529       1        311.6                1446            1413474        
2530       3        311.6                1446            1414013        
2531       1        311.6                1447            1414467        
2532       1        311.5                1448            1414861        
2533       2        311.6                1448            1415677        
2534       1        311.5                1449            1416041        
2535       3        311.5                1449            1416373        
2536       1        311.5                1450            1417218        
2537       1        311.5                1451            1417822        
2538       1        311.4                1452            1418539        
2539       2        311.5                1452            1418923        
2540       2        311.5                1452            1419655        
2541       3        311.6                1452            1419971        
2542       1        311.6                1453            1420829        
2543       1        311.5                1454            1421689        
2544       3        311.6                1454            1422467        
2545       3        311.7                1454            1422902        
2546       3        311.8                1454            1423149        
2547       3        311.8                1454            1423743        
2548       3        311.9                1454            1424092        
2549       3        312.0                1454            1424678        
2550       3        312.0                1454            1424964        
2551       2        312.1                1454            1425603        
2552       3        312.2                1454            1426388        
2553       3        312.3                1454            1426730        
2554       1        312.2                1455            1427328        
2555       1        312.1                1456            1428017        
2556       3        312.2                1456            1428030        
2557       1        312.2                1457            1428772        
2558       3        312.2                1457            1429107        
2559       1        312.2                1458            1429839        
2560       1        312.1                1459            1430306        
2561       2        312.2                1459            1431173        
2562       3        312.3                1459            1431383        
2563       3        312.3                1459            1431505        
2564       4        312.4                1459            1433575        
2565       1        312.4                1460            1434651        
2566       1        312.3                1461            1435466        
2567       1        312.3                1462            1436461        
2568       3        312.4                1462            1436642        
2569       1        312.4                1463            1437727        
2570       2        312.4                1463            1438469        
2571       1        312.4                1464            1439246        
2572       3        312.5                1464            1439602        
2573       2        312.5                1464            1440182        
2574       1        312.5                1465            1440659        
2575       2        312.5                1465            1441407        
2576       3        312.6                1465            1441576        
2577       1        312.6                1466            1442279        
2578       1        312.5                1467            1442979        
2579       3        312.6                1467            1443096        
2580       1        312.5                1468            1443684        
2581       1        312.5                1469            1444320        
2582       1        312.4                1470            1444940        
2583       3        312.5                1470            1445178        
2584       1        312.4                1471            1445582        
2585       3        312.5                1471            1445916        
2586       3        312.5                1471            1446101        
2587       1        312.5                1472            1447170        
2588       3        312.6                1472            1448153        
2589       1        312.5                1473            1448658        
