Episode    Status   Avg steps to goal    Total Goals     Counter        
1961       3        297.5                1165            1057181        
1962       1        297.5                1166            1058314        
1963       1        297.4                1167            1058678        
1964       1        297.3                1168            1059121        
1965       1        297.2                1169            1059653        
1966       1        297.1                1170            1060242        
1967       3        297.2                1170            1060587        
1968       3        297.3                1170            1060883        
1969       1        297.3                1171            1061553        
1970       1        297.2                1172            1062098        
1971       3        297.3                1172            1062463        
1972       3        297.4                1172            1062984        
1973       2        297.5                1172            1063809        
1974       1        297.4                1173            1064391        
1975       1        297.4                1174            1065195        
1976       1        297.3                1175            1065538        
1977       1        297.1                1176            1065905        
1978       1        297.1                1177            1066591        
1979       1        297.0                1178            1067234        
1980       1        296.9                1179            1067783        
1981       1        296.8                1180            1068045        
1982       1        296.7                1181            1068531        
1983       3        296.8                1181            1068706        
1984       1        296.7                1182            1069323        
1985       1        296.6                1183            1069692        
1986       1        296.6                1184            1070488        
1987       3        296.7                1184            1071182        
1988       1        296.6                1185            1071748        
1989       3        296.7                1185            1071900        
1990       1        296.6                1186            1072503        
1991       1        296.6                1187            1073297        
1992       1        296.5                1188            1073947        
1993       1        296.4                1189            1074553        
1994       1        296.5                1190            1076186        
1995       2        296.6                1190            1076577        
1996       3        296.7                1190            1076863        
1997       1        296.6                1191            1077602        
1998       2        296.7                1191            1078683        
1999       3        296.8                1191            1078764        
2000       1        296.7                1192            1079439        
2001       2        296.9                1192            1080091        
2002       1        296.8                1193            1080733        
2003       1        296.7                1194            1081429        
2004       3        296.8                1194            1081599        
2005       1        296.9                1195            1083281        
2006       1        296.8                1196            1083989        
2007       1        296.7                1197            1084726        
2008       3        296.8                1197            1085027        
2009       1        296.7                1198            1085411        
2010       1        296.7                1199            1086492        
2011       1        296.7                1200            1087259        
2012       2        296.8                1200            1087592        
2013       1        296.7                1201            1088330        
2014       3        296.8                1201            1088802        
2015       1        296.8                1202            1089614        
2016       1        296.7                1203            1090138        
2017       3        296.8                1203            1090383        
2018       1        296.7                1204            1091040        
2019       1        296.6                1205            1091655        
2020       1        296.6                1206            1092240        
2021       2        296.7                1206            1092959        
2022       1        296.6                1207            1093552        
2023       1        296.5                1208            1094578        
2024       2        296.6                1208            1095259        
2025       1        296.6                1209            1096107        
2026       1        296.5                1210            1096513        
2027       1        296.4                1211            1097167        
2028       3        296.5                1211            1097419        
2029       1        296.4                1212            1097786        
2030       1        296.4                1213            1098410        
2031       1        296.3                1214            1098975        
2032       1        296.2                1215            1099697        
2033       1        296.2                1216            1100425        
2034       3        296.3                1216            1100657        
2035       1        296.2                1217            1101122        
2036       1        296.1                1218            1101959        
2037       2        296.2                1218            1102575        
2038       1        296.2                1219            1103381        
2039       1        296.1                1220            1104000        
2040       3        296.2                1220            1104134        
2041       3        296.3                1220            1104623        
2042       3        296.4                1220            1104893        
2043       1        296.4                1221            1106109        
2044       1        296.3                1222            1106637        
2045       3        296.4                1222            1106771        
2046       3        296.5                1222            1106985        
2047       3        296.6                1222            1107208        
2048       1        296.5                1223            1107899        
2049       1        296.5                1224            1108495        
2050       1        296.5                1225            1109786        
2051       1        296.4                1226            1110335        
2052       1        296.4                1227            1111519        
2053       1        296.3                1228            1111982        
2054       3        296.4                1228            1112240        
2055       1        296.3                1229            1112993        
2056       3        296.4                1229            1113118        
2057       1        296.4                1230            1113698        
2058       3        296.5                1230            1113785        
2059       1        296.4                1231            1114072        
2060       1        296.3                1232            1114676        
2061       2        296.4                1232            1115026        
2062       1        296.3                1233            1115804        
2063       2        296.4                1233            1116323        
2064       1        296.4                1234            1117195        
2065       2        296.5                1234            1117791        
2066       3        296.6                1234            1118480        
2067       3        296.7                1234            1118989        
2068       3        296.8                1234            1119149        
2069       3        296.9                1234            1120148        
2070       1        296.8                1235            1120779        
2071       3        296.9                1235            1121332        
2072       1        296.8                1236            1121921        
2073       3        296.9                1236            1121946        
2074       1        296.9                1237            1122414        
2075       1        296.8                1238            1123150        
2076       1        296.7                1239            1123763        
2077       1        296.7                1240            1124388        
2078       1        296.6                1241            1124983        
2079       1        296.5                1242            1125825        
2080       1        296.5                1243            1126469        
2081       3        296.6                1243            1126819        
2082       2        296.7                1243            1127362        
2083       1        296.6                1244            1128115        
2084       1        296.5                1245            1128571        
2085       1        296.4                1246            1129125        
2086       1        296.3                1247            1129444        
2087       2        296.4                1247            1130294        
2088       3        296.5                1247            1130475        
2089       1        296.5                1248            1131091        
2090       3        296.6                1248            1131194        
2091       1        296.5                1249            1131943        
2092       1        296.5                1250            1132586        
2093       1        296.4                1251            1133244        
2094       3        296.5                1251            1133457        
2095       3        296.6                1251            1133689        
2096       1        296.6                1252            1134481        
2097       3        296.7                1252            1134673        
2098       1        296.6                1253            1135168        
2099       3        296.7                1253            1135702        
2100       1        296.7                1254            1136382        
2101       1        296.6                1255            1136673        
2102       3        296.7                1255            1136737        
2103       1        296.6                1256            1137854        
2104       3        296.7                1256            1138028        
2105       3        296.8                1256            1138112        
2106       3        296.9                1256            1138403        
2107       1        296.9                1257            1139077        
2108       1        296.8                1258            1139711        
2109       2        296.9                1258            1140142        
2110       1        296.8                1259            1140680        
2111       1        296.8                1260            1141403        
2112       2        296.9                1260            1141770        
2113       3        297.0                1260            1141948        
2114       3        297.1                1260            1142277        
2115       1        297.0                1261            1142876        
2116       1        296.9                1262            1143372        
2117       1        296.8                1263            1144072        
2118       1        296.7                1264            1144470        
2119       1        296.7                1265            1145024        
2120       1        296.6                1266            1145449        
2121       3        296.7                1266            1145643        
2122       1        296.6                1267            1146037        
2123       1        296.5                1268            1146493        
2124       2        296.6                1268            1147032        
2125       3        296.7                1268            1147104        
2126       1        296.6                1269            1147335        
2127       3        296.7                1269            1147597        
2128       3        296.8                1269            1147990        
2129       1        296.8                1270            1149158        
2130       1        296.7                1271            1149377        
2131       3        296.8                1271            1149760        
2132       3        296.8                1271            1149912        
2133       1        296.8                1272            1150651        
2134       1        296.7                1273            1150940        
2135       3        296.8                1273            1151569        
2136       1        296.7                1274            1152168        
2137       1        296.6                1275            1152384        
2138       3        296.7                1275            1152715        
2139       1        296.6                1276            1152916        
2140       1        296.6                1277            1153858        
2141       1        296.5                1278            1154374        
2142       1        296.4                1279            1154836        
2143       1        296.4                1280            1155296        
2144       3        296.5                1280            1155365        
2145       1        296.4                1281            1155918        
2146       3        296.5                1281            1156047        
2147       2        296.6                1281            1156594        
2148       1        296.6                1282            1157384        
2149       1        296.5                1283            1157856        
2150       1        296.4                1284            1158329        
2151       1        296.3                1285            1158808        
2152       1        296.3                1286            1159349        
2153       3        296.4                1286            1159744        
2154       3        296.5                1286            1160064        
2155       3        296.5                1286            1160720        
2156       3        296.6                1286            1160775        
2157       3        296.7                1286            1161010        
2158       1        296.7                1287            1162209        
2159       3        296.8                1287            1162278        
2160       1        296.8                1288            1162684        
2161       1        296.7                1289            1163143        
2162       1        296.6                1290            1163754        
2163       1        296.5                1291            1164383        
2164       3        296.6                1291            1165192        
2165       1        296.6                1292            1165951        
2166       2        296.7                1292            1166683        
2167       1        296.6                1293            1167273        
2168       3        296.7                1293            1167976        
2169       1        296.6                1294            1168700        
2170       1        296.6                1295            1169415        
2171       1        296.5                1296            1170016        
2172       1        296.4                1297            1170723        
2173       3        296.5                1297            1171021        
2174       3        296.6                1297            1171359        
2175       3        296.7                1297            1171594        
2176       1        296.6                1298            1172235        
2177       1        296.5                1299            1172542        
2178       1        296.5                1300            1173191        
2179       1        296.4                1301            1173580        
2180       1        296.3                1302            1174054        
2181       1        296.3                1303            1174894        
2182       2        296.4                1303            1175228        
2183       1        296.3                1304            1175605        
2184       2        296.4                1304            1176348        
2185       1        296.3                1305            1176871        
2186       1        296.2                1306            1177622        
2187       1        296.2                1307            1178580        
2188       1        296.1                1308            1179167        
2189       1        296.0                1309            1179419        
2190       2        296.1                1309            1179804        
2191       1        296.2                1310            1181242        
2192       2        296.3                1310            1181703        
2193       1        296.2                1311            1182322        
2194       3        296.3                1311            1182511        
2195       2        296.4                1311            1182786        
2196       1        296.3                1312            1183353        
2197       3        296.4                1312            1183438        
2198       3        296.5                1312            1183850        
2199       3        296.6                1312            1184062        
2200       1        296.5                1313            1184819        
2201       3        296.6                1313            1185075        
2202       1        296.5                1314            1185305        
2203       1        296.4                1315            1185797        
2204       2        296.5                1315            1186337        
2205       1        296.5                1316            1187125        
2206       1        296.4                1317            1187348        
2207       2        296.5                1317            1187925        
2208       3        296.6                1317            1188237        
2209       1        296.5                1318            1188749        
2210       3        296.6                1318            1189172        
2211       1        296.5                1319            1189813        
2212       1        296.5                1320            1190711        
2213       1        296.4                1321            1191514        
2214       1        296.3                1322            1192194        
2215       3        296.4                1322            1192827        
2216       1        296.4                1323            1193853        
2217       1        296.4                1324            1194825        
2218       3        296.5                1324            1195552        
2219       1        296.4                1325            1196362        
2220       3        296.5                1325            1196698        
2221       1        296.4                1326            1197157        
2222       1        296.4                1327            1197770        
2223       3        296.4                1327            1197940        
2224       1        296.4                1328            1198627        
2225       1        296.3                1329            1199376        
2226       1        296.3                1330            1199977        
2227       1        296.2                1331            1200581        
2228       1        296.2                1332            1201251        
2229       1        296.1                1333            1201720        
2230       3        296.2                1333            1201768        
2231       1        296.2                1334            1202532        
2232       3        296.3                1334            1202717        
2233       1        296.2                1335            1203062        
2234       3        296.3                1335            1203249        
2235       1        296.2                1336            1203776        
2236       1        296.2                1337            1204398        
2237       1        296.2                1338            1205205        
2238       3        296.3                1338            1205591        
2239       1        296.2                1339            1206187        
2240       1        296.2                1340            1206738        
2241       2        296.3                1340            1207080        
2242       3        296.4                1340            1207225        
2243       3        296.4                1340            1207391        
2244       3        296.5                1340            1207497        
2245       3        296.6                1340            1207587        
2246       2        296.7                1340            1207866        
2247       1        296.6                1341            1208306        
2248       1        296.6                1342            1208754        
2249       1        296.5                1343            1209351        
2250       2        296.6                1343            1209875        
2251       2        296.7                1343            1210346        
2252       3        296.8                1343            1210659        
2253       1        296.7                1344            1211217        
2254       3        296.8                1344            1211384        
2255       3        296.9                1344            1211462        
2256       3        297.0                1344            1211741        
2257       1        296.9                1345            1212175        
2258       1        296.9                1346            1212594        
2259       3        296.9                1346            1212759        
2260       1        296.9                1347            1213345        
2261       2        297.0                1347            1213814        
2262       2        297.1                1347            1214140        
2263       3        297.2                1347            1214289        
2264       1        297.1                1348            1214995        
2265       1        297.1                1349            1215606        
2266       1        297.0                1350            1216280        
2267       2        297.1                1350            1216574        
2268       3        297.2                1350            1216651        
2269       2        297.3                1350            1216924        
2270       1        297.2                1351            1217418        
2271       3        297.3                1351            1217598        
2272       1        297.2                1352            1217970        
2273       1        297.2                1353            1218555        
2274       2        297.3                1353            1218967        
2275       3        297.4                1353            1219291        
2276       1        297.3                1354            1219726        
2277       3        297.4                1354            1220339        
2278       1        297.3                1355            1221089        
2279       2        297.4                1355            1221515        
2280       3        297.5                1355            1222483        
2281       3        297.6                1355            1222664        
2282       2        297.7                1355            1223251        
2283       1        297.6                1356            1223896        
2284       1        297.6                1357            1224732        
2285       1        297.6                1358            1225657        
2286       1        297.5                1359            1226321        
2287       2        297.6                1359            1227069        
2288       2        297.7                1359            1227653        
2289       3        297.8                1359            1227724        
2290       3        297.9                1359            1227746        
2291       3        297.9                1359            1227810        
2292       1        297.9                1360            1228537        
2293       2        298.0                1360            1229129        
2294       1        297.9                1361            1229604        
2295       1        297.8                1362            1230189        
2296       1        297.8                1363            1230904        
2297       2        297.9                1363            1231636        
2298       1        297.9                1364            1232890        
2299       2        298.0                1364            1233748        
2300       3        298.0                1364            1233837        
2301       3        298.1                1364            1233982        
2302       1        298.1                1365            1234571        
2303       1        298.0                1366            1235026        
2304       3        298.1                1366            1235225        
2305       1        298.0                1367            1235583        
2306       1        298.0                1368            1236304        
2307       3        298.1                1368            1236421        
2308       3        298.2                1368            1236790        
2309       1        298.1                1369            1237319        
2310       1        298.0                1370            1238036        
2311       1        297.9                1371            1238398        
2312       3        298.0                1371            1238637        
2313       1        298.0                1372            1239395        
2314       1        297.9                1373            1240000        
2315       2        298.0                1373            1240731        
2316       1        298.0                1374            1241926        
2317       3        298.1                1374            1242145        
2318       2        298.2                1374            1242583        
2319       2        298.3                1374            1243333        
2320       3        298.4                1374            1243498        
2321       1        298.3                1375            1244027        
2322       3        298.4                1375            1244282        
2323       2        298.5                1375            1244673        
2324       3        298.5                1375            1244793        
2325       1        298.5                1376            1245382        
2326       3        298.6                1376            1245668        
2327       1        298.5                1377            1246183        
2328       1        298.4                1378            1246922        
2329       2        298.5                1378            1247311        
2330       3        298.6                1378            1247859        
2331       3        298.7                1378            1248249        
2332       1        298.7                1379            1249103        
2333       3        298.7                1379            1249303        
2334       1        298.7                1380            1249999        
2335       3        298.8                1380            1250145        
2336       2        298.9                1380            1250509        
2337       1        298.8                1381            1251216        
2338       2        298.9                1381            1251585        
2339       1        298.9                1382            1252597        
2340       1        298.8                1383            1253300        
2341       1        298.7                1384            1253754        
2342       1        298.7                1385            1254606        
2343       2        298.8                1385            1254856        
2344       2        298.9                1385            1255099        
2345       1        298.8                1386            1255883        
2346       3        298.9                1386            1256011        
2347       3        299.0                1386            1256243        
2348       1        299.0                1387            1256937        
2349       3        299.0                1387            1257491        
2350       3        299.1                1387            1257915        
2351       1        299.1                1388            1259089        
2352       3        299.2                1388            1259434        
2353       1        299.2                1389            1260467        
2354       3        299.3                1389            1260876        
2355       1        299.2                1390            1261645        
2356       1        299.1                1391            1261939        
2357       1        299.0                1392            1262414        
2358       2        299.1                1392            1263001        
2359       3        299.2                1392            1263260        
2360       1        299.1                1393            1263770        
2361       2        299.2                1393            1264104        
2362       3        299.3                1393            1264237        
2363       1        299.3                1394            1264943        
2364       3        299.4                1394            1265344        
2365       3        299.4                1394            1265534        
2366       1        299.4                1395            1266319        
2367       1        299.3                1396            1266572        
2368       1        299.2                1397            1266998        
2369       1        299.2                1398            1267507        
2370       1        299.1                1399            1267882        
2371       2        299.2                1399            1268328        
2372       1        299.1                1400            1268928        
2373       1        299.0                1401            1269610        
2374       1        299.0                1402            1270281        
2375       1        298.9                1403            1270741        
2376       1        298.8                1404            1271393        
2377       1        298.7                1405            1271637        
2378       3        298.8                1405            1271978        
2379       1        298.8                1406            1272426        
2380       1        298.7                1407            1272793        
2381       1        298.6                1408            1273384        
2382       1        298.6                1409            1274128        
2383       2        298.7                1409            1274887        
2384       1        298.6                1410            1275529        
2385       3        298.7                1410            1275730        
2386       1        298.6                1411            1276270        
2387       3        298.7                1411            1276652        
2388       2        298.8                1411            1277242        
2389       1        298.7                1412            1277846        
2390       3        298.8                1412            1278458        
2391       1        298.8                1413            1279030        
2392       1        298.7                1414            1279936        
2393       3        298.8                1414            1280429        
2394       1        298.8                1415            1281361        
2395       1        298.7                1416            1282166        
2396       2        298.8                1416            1282923        
2397       3        298.9                1416            1283110        
2398       2        299.0                1416            1283280        
2399       3        299.0                1416            1283387        
2400       1        299.0                1417            1284069        
2401       2        299.1                1417            1284408        
2402       3        299.2                1417            1284592        
2403       1        299.1                1418            1284962        
2404       1        299.0                1419            1285658        
2405       3        299.1                1419            1286190        
2406       3        299.2                1419            1286500        
2407       3        299.3                1419            1286760        
2408       1        299.2                1420            1287300        
2409       2        299.3                1420            1287805        
2410       3        299.4                1420            1287909        
2411       1        299.3                1421            1288619        
2412       3        299.4                1421            1289133        
2413       1        299.4                1422            1290199        
2414       1        299.3                1423            1290608        
2415       1        299.2                1424            1291239        
2416       3        299.3                1424            1291618        
2417       1        299.3                1425            1292279        
2418       1        299.2                1426            1293202        
2419       2        299.3                1426            1293640        
2420       3        299.4                1426            1293687        
2421       1        299.3                1427            1294350        
2422       2        299.4                1427            1294826        
2423       1        299.4                1428            1295567        
2424       3        299.4                1428            1296128        
2425       1        299.4                1429            1297112        
2426       1        299.4                1430            1298244        
2427       3        299.5                1430            1298769        
2428       3        299.6                1430            1299186        
2429       3        299.7                1430            1299436        
2430       1        299.6                1431            1299928        
2431       3        299.7                1431            1300172        
2432       1        299.6                1432            1300402        
2433       1        299.5                1433            1300668        
2434       3        299.6                1433            1301064        
2435       3        299.6                1433            1301321        
2436       1        299.6                1434            1301779        
2437       1        299.5                1435            1302396        
2438       1        299.4                1436            1302766        
2439       3        299.5                1436            1302901        
2440       1        299.4                1437            1303487        
2441       1        299.4                1438            1303777        
2442       3        299.4                1438            1303928        
2443       3        299.5                1438            1304255        
2444       2        299.6                1438            1304566        
2445       3        299.7                1438            1304709        
2446       1        299.6                1439            1305584        
2447       2        299.7                1439            1305989        
2448       1        299.7                1440            1306632        
2449       2        299.8                1440            1307426        
2450       1        299.7                1441            1308090        
2451       1        299.6                1442            1308452        
2452       1        299.6                1443            1309004        
2453       1        299.5                1444            1309688        
2454       1        299.4                1445            1310205        
2455       1        299.4                1446            1310669        
2456       3        299.5                1446            1311022        
2457       1        299.4                1447            1312111        
2458       1        299.4                1448            1313085        
2459       3        299.5                1448            1314374        
2460       3        299.6                1448            1314835        
2461       1        299.5                1449            1315221        
2462       1        299.5                1450            1315793        
2463       1        299.4                1451            1316419        
2464       3        299.5                1451            1316735        
2465       3        299.6                1451            1316898        
2466       1        299.5                1452            1317445        
2467       1        299.4                1453            1317916        
2468       1        299.3                1454            1318462        
2469       3        299.4                1454            1318522        
2470       1        299.4                1455            1319279        
2471       1        299.3                1456            1319847        
2472       1        299.3                1457            1320622        
2473       3        299.3                1457            1320857        
2474       3        299.4                1457            1321156        
2475       1        299.3                1458            1321527        
2476       1        299.3                1459            1321913        
2477       1        299.2                1460            1322427        
2478       3        299.3                1460            1322953        
2479       3        299.3                1460            1323083        
2480       1        299.3                1461            1323937        
2481       1        299.3                1462            1324703        
2482       3        299.3                1462            1324958        
2483       3        299.4                1462            1325188        
2484       3        299.5                1462            1325343        
2485       1        299.5                1463            1326056        
2486       1        299.4                1464            1326905        
2487       1        299.4                1465            1327463        
2488       2        299.4                1465            1327826        
2489       3        299.5                1465            1328180        
2490       1        299.5                1466            1328820        
2491       1        299.4                1467            1329202        
2492       3        299.5                1467            1329594        
2493       3        299.5                1467            1329753        
2494       1        299.5                1468            1330140        
2495       1        299.4                1469            1331043        
2496       3        299.5                1469            1331511        
2497       2        299.6                1469            1332435        
2498       1        299.5                1470            1332810        
2499       3        299.6                1470            1332895        
2500       3        299.7                1470            1332963        
2501       1        299.6                1471            1334055        
2502       3        299.7                1471            1334211        
2503       1        299.7                1472            1334950        
2504       1        299.6                1473            1335470        
2505       1        299.5                1474            1335953        
2506       3        299.6                1474            1336204        
2507       1        299.5                1475            1336976        
2508       3        299.6                1475            1337779        
2509       1        299.6                1476            1338479        
2510       1        299.5                1477            1339002        
2511       1        299.4                1478            1339528        
2512       3        299.5                1478            1339914        
2513       1        299.5                1479            1340588        
2514       1        299.4                1480            1341233        
2515       1        299.3                1481            1341552        
2516       1        299.2                1482            1341882        
2517       2        299.3                1482            1342218        
2518       3        299.4                1482            1342704        
2519       1        299.3                1483            1343296        
2520       3        299.4                1483            1343452        
2521       1        299.4                1484            1344025        
2522       1        299.3                1485            1344492        
2523       2        299.4                1485            1345193        
2524       3        299.4                1485            1345583        
2525       1        299.4                1486            1346191        
2526       1        299.3                1487            1346712        
2527       1        299.3                1488            1347371        
2528       2        299.4                1488            1347779        
2529       1        299.3                1489            1348354        
2530       1        299.3                1490            1348850        
2531       1        299.2                1491            1349317        
2532       3        299.3                1491            1349655        
2533       1        299.3                1492            1350760        
2534       2        299.3                1492            1351301        
2535       3        299.4                1492            1351916        
2536       2        299.5                1492            1352291        
2537       1        299.4                1493            1352838        
2538       3        299.5                1493            1353056        
2539       1        299.4                1494            1353348        
2540       3        299.5                1494            1353578        
2541       1        299.5                1495            1354568        
2542       1        299.4                1496            1355296        
2543       1        299.4                1497            1356040        
2544       1        299.3                1498            1356943        
2545       1        299.3                1499            1357516        
2546       3        299.4                1499            1358089        
2547       3        299.4                1499            1358311        
2548       1        299.4                1500            1358619        
2549       1        299.3                1501            1358952        
2550       1        299.2                1502            1359340        
2551       1        299.1                1503            1359701        
2552       1        299.1                1504            1360490        
2553       1        299.0                1505            1361158        
2554       1        299.0                1506            1362041        
2555       1        298.9                1507            1362447        
2556       1        298.9                1508            1363539        
2557       1        298.8                1509            1364247        
2558       2        298.9                1509            1364753        
2559       1        298.9                1510            1366179        
2560       1        298.9                1511            1367371        
2561       2        299.0                1511            1367789        
2562       1        299.0                1512            1368362        
2563       1        298.9                1513            1369275        
2564       1        298.9                1514            1369871        
2565       3        298.9                1514            1370133        
2566       1        298.9                1515            1370725        
2567       3        299.0                1515            1371310        
2568       1        298.9                1516            1372014        
2569       3        299.0                1516            1372209        
2570       3        299.1                1516            1372370        
2571       1        299.0                1517            1373279        
2572       3        299.1                1517            1373410        
2573       1        299.0                1518            1373927        
2574       3        299.1                1518            1374150        
2575       1        299.1                1519            1374974        
2576       1        299.0                1520            1375592        
2577       1        299.0                1521            1376348        
