Episode    Status   Avg steps to goal    Total Goals     Counter        
2094       3        298.6                1227            1097686        
2095       1        298.5                1228            1098072        
2096       1        298.4                1229            1098644        
2097       1        298.3                1230            1098872        
2098       2        298.4                1230            1099366        
2099       2        298.5                1230            1099786        
2100       3        298.6                1230            1099943        
2101       1        298.5                1231            1100654        
2102       2        298.6                1231            1101067        
2103       1        298.6                1232            1101662        
2104       1        298.5                1233            1102380        
2105       2        298.6                1233            1102794        
2106       1        298.5                1234            1103561        
2107       1        298.5                1235            1104064        
2108       1        298.4                1236            1104953        
2109       3        298.5                1236            1105102        
2110       1        298.5                1237            1105790        
2111       1        298.4                1238            1106401        
2112       2        298.5                1238            1106815        
2113       1        298.4                1239            1107706        
2114       2        298.5                1239            1108174        
2115       1        298.4                1240            1108473        
2116       1        298.3                1241            1108738        
2117       1        298.2                1242            1109343        
2118       1        298.2                1243            1109981        
2119       2        298.3                1243            1110340        
2120       3        298.4                1243            1110911        
2121       1        298.3                1244            1111243        
2122       1        298.2                1245            1111987        
2123       2        298.3                1245            1112498        
2124       1        298.3                1246            1113422        
2125       1        298.2                1247            1114095        
2126       1        298.1                1248            1114443        
2127       2        298.2                1248            1114983        
2128       3        298.3                1248            1115114        
2129       1        298.2                1249            1115581        
2130       1        298.2                1250            1116444        
2131       1        298.1                1251            1116939        
2132       2        298.2                1251            1117620        
2133       2        298.3                1251            1118041        
2134       3        298.4                1251            1118468        
2135       1        298.3                1252            1119017        
2136       1        298.3                1253            1120459        
2137       1        298.2                1254            1121030        
2138       1        298.2                1255            1121724        
2139       3        298.2                1255            1121976        
2140       1        298.2                1256            1122510        
2141       2        298.3                1256            1123133        
2142       3        298.4                1256            1123469        
2143       1        298.3                1257            1123789        
2144       1        298.2                1258            1124347        
2145       2        298.3                1258            1124691        
2146       2        298.4                1258            1125219        
2147       1        298.3                1259            1125967        
2148       1        298.2                1260            1126223        
2149       3        298.3                1260            1126333        
2150       3        298.4                1260            1126732        
2151       3        298.5                1260            1126832        
2152       1        298.4                1261            1127521        
2153       2        298.5                1261            1128057        
2154       3        298.6                1261            1128429        
2155       2        298.7                1261            1129096        
2156       1        298.7                1262            1129724        
2157       1        298.6                1263            1130338        
2158       1        298.6                1264            1130966        
2159       1        298.5                1265            1131664        
2160       1        298.4                1266            1132408        
2161       1        298.4                1267            1132930        
2162       2        298.4                1267            1133468        
2163       1        298.4                1268            1134055        
2164       1        298.3                1269            1134865        
2165       1        298.3                1270            1135505        
2166       1        298.2                1271            1136282        
2167       3        298.3                1271            1136384        
2168       1        298.3                1272            1137455        
2169       1        298.2                1273            1137991        
2170       1        298.1                1274            1138620        
2171       1        298.1                1275            1139198        
2172       1        298.0                1276            1140122        
2173       1        298.0                1277            1140651        
2174       1        297.9                1278            1141144        
2175       1        297.8                1279            1141841        
2176       1        297.8                1280            1142492        
2177       1        297.7                1281            1142873        
2178       2        297.8                1281            1143537        
2179       1        297.7                1282            1144371        
2180       1        297.6                1283            1144794        
2181       1        297.5                1284            1145095        
2182       2        297.6                1284            1145731        
2183       3        297.7                1284            1145854        
2184       3        297.8                1284            1146639        
2185       1        297.8                1285            1147325        
2186       2        297.9                1285            1147924        
2187       2        297.9                1285            1148341        
2188       1        297.9                1286            1148926        
2189       1        297.8                1287            1149488        
2190       1        297.7                1288            1150088        
2191       1        297.7                1289            1150518        
2192       1        297.6                1290            1151063        
2193       1        297.5                1291            1151671        
2194       1        297.5                1292            1152340        
2195       1        297.4                1293            1152915        
2196       3        297.5                1293            1153251        
2197       3        297.6                1293            1153764        
2198       3        297.6                1293            1153998        
2199       1        297.6                1294            1155157        
2200       1        297.6                1295            1155752        
2201       3        297.7                1295            1156094        
2202       1        297.6                1296            1156834        
2203       1        297.5                1297            1157380        
2204       3        297.6                1297            1157443        
2205       3        297.7                1297            1157749        
2206       3        297.8                1297            1157956        
2207       1        297.7                1298            1158755        
2208       1        297.7                1299            1159499        
2209       1        297.6                1300            1160316        
2210       3        297.7                1300            1160679        
2211       3        297.8                1300            1160848        
2212       1        297.8                1301            1161528        
2213       1        297.7                1302            1162084        
2214       2        297.8                1302            1162474        
2215       1        297.7                1303            1163258        
2216       1        297.7                1304            1164020        
2217       3        297.8                1304            1164726        
2218       1        297.7                1305            1165490        
2219       1        297.7                1306            1166180        
2220       1        297.6                1307            1166664        
2221       3        297.7                1307            1166702        
2222       1        297.6                1308            1167145        
2223       3        297.7                1308            1167267        
2224       3        297.8                1308            1167398        
2225       2        297.9                1308            1167770        
2226       1        297.8                1309            1168478        
2227       1        297.7                1310            1168993        
2228       1        297.7                1311            1169570        
2229       3        297.8                1311            1169741        
2230       2        297.9                1311            1170143        
2231       2        298.0                1311            1170600        
2232       2        298.0                1311            1171045        
2233       1        297.9                1312            1171373        
2234       1        297.9                1313            1172102        
2235       2        298.0                1313            1172556        
2236       2        298.1                1313            1173486        
2237       1        298.1                1314            1174618        
2238       1        298.0                1315            1175434        
2239       3        298.1                1315            1175960        
2240       2        298.2                1315            1176653        
2241       1        298.1                1316            1177268        
2242       3        298.2                1316            1177513        
2243       1        298.1                1317            1178226        
2244       1        298.1                1318            1179024        
2245       1        298.0                1319            1179644        
2246       1        297.9                1320            1180000        
2247       3        298.0                1320            1180109        
2248       1        298.0                1321            1180938        
2249       1        297.9                1322            1181495        
2250       2        298.0                1322            1181894        
2251       2        298.1                1322            1182503        
2252       1        298.0                1323            1183144        
2253       2        298.1                1323            1183623        
2254       1        298.1                1324            1184451        
2255       2        298.2                1324            1184784        
2256       1        298.1                1325            1185442        
2257       1        298.1                1326            1186246        
2258       1        298.0                1327            1186901        
2259       1        298.0                1328            1187501        
2260       3        298.1                1328            1187654        
2261       3        298.2                1328            1187749        
2262       1        298.1                1329            1188402        
2263       1        298.0                1330            1188958        
2264       1        298.0                1331            1189667        
2265       1        297.9                1332            1189968        
2266       1        297.8                1333            1190560        
2267       1        297.8                1334            1191240        
2268       1        297.7                1335            1191775        
2269       1        297.7                1336            1192524        
2270       1        297.6                1337            1193163        
2271       3        297.7                1337            1193232        
2272       1        297.7                1338            1193909        
2273       1        297.6                1339            1194466        
2274       3        297.7                1339            1194850        
2275       1        297.6                1340            1195186        
2276       1        297.5                1341            1195403        
2277       3        297.6                1341            1195537        
2278       3        297.7                1341            1195729        
2279       1        297.6                1342            1196511        
2280       2        297.7                1342            1196881        
2281       3        297.8                1342            1197282        
2282       3        297.9                1342            1197408        
2283       2        298.0                1342            1197790        
2284       3        298.1                1342            1197901        
2285       1        298.0                1343            1198673        
2286       3        298.1                1343            1198905        
2287       3        298.2                1343            1199090        
2288       1        298.1                1344            1199721        
2289       3        298.2                1344            1220408        
2290       1        298.2                1345            1221533        
2291       2        298.3                1345            1222365        
2292       1        298.2                1346            1222946        
2293       3        298.3                1346            1223586        
2294       1        298.2                1347            1223976        
2295       3        298.3                1347            1224122        
2296       3        298.4                1347            1224257        
2297       1        298.3                1348            1224594        
2298       1        298.2                1349            1225350        
2299       1        298.2                1350            1225969        
2300       1        298.1                1351            1226610        
2301       1        298.1                1352            1227328        
2302       1        298.0                1353            1228202        
2303       1        297.9                1354            1228792        
2304       1        297.9                1355            1229682        
2305       1        297.8                1356            1230144        
2306       3        297.9                1356            1230415        
2307       1        297.8                1357            1230802        
2308       3        297.9                1357            1230963        
2309       2        298.0                1357            1231481        
2310       1        297.9                1358            1231939        
2311       1        297.9                1359            1232496        
2312       3        297.9                1359            1232688        
2313       1        297.9                1360            1233146        
2314       2        298.0                1360            1233529        
2315       1        297.9                1361            1234317        
2316       1        297.9                1362            1235395        
2317       1        297.8                1363            1236213        
2318       1        297.8                1364            1236955        
2319       3        297.8                1364            1237131        
2320       1        297.8                1365            1237945        
2321       1        297.8                1366            1238883        
2322       3        297.9                1366            1239336        
2323       3        297.9                1366            1239488        
2324       1        297.9                1367            1240284        
2325       3        298.0                1367            1240902        
2326       1        297.9                1368            1241572        
2327       1        297.9                1369            1242335        
2328       1        297.8                1370            1243145        
2329       1        297.7                1371            1243680        
2330       1        297.6                1372            1244004        
2331       2        297.7                1372            1244556        
2332       1        297.7                1373            1245770        
2333       3        297.8                1373            1246022        
2334       1        297.7                1374            1246505        
2335       1        297.7                1375            1247110        
2336       1        297.6                1376            1247762        
2337       3        297.7                1376            1248404        
2338       1        297.6                1377            1249215        
2339       1        297.6                1378            1249925        
2340       1        297.6                1379            1251023        
2341       2        297.7                1379            1251765        
2342       3        297.7                1379            1252435        
2343       1        297.7                1380            1253032        
2344       1        297.6                1381            1253865        
2345       3        297.7                1381            1254086        
2346       1        297.7                1382            1254652        
2347       3        297.8                1382            1254901        
2348       3        297.8                1382            1255028        
2349       3        297.9                1382            1255333        
2350       1        297.9                1383            1255920        
2351       1        297.8                1384            1256563        
2352       3        297.9                1384            1256619        
2353       1        297.8                1385            1257498        
2354       1        297.8                1386            1258060        
2355       1        297.7                1387            1258789        
2356       1        297.7                1388            1259454        
2357       1        297.6                1389            1260050        
2358       1        297.5                1390            1260691        
2359       1        297.5                1391            1261308        
2360       1        297.4                1392            1261871        
2361       3        297.5                1392            1261904        
2362       1        297.4                1393            1262238        
2363       2        297.5                1393            1262504        
2364       1        297.4                1394            1262930        
2365       3        297.5                1394            1263047        
2366       3        297.6                1394            1263116        
2367       1        297.5                1395            1263861        
2368       1        297.5                1396            1264457        
2369       1        297.4                1397            1265055        
2370       1        297.4                1398            1265749        
2371       3        297.5                1398            1265820        
2372       1        297.4                1399            1266170        
2373       1        297.3                1400            1266802        
2374       1        297.2                1401            1267372        
2375       1        297.2                1402            1268224        
2376       1        297.1                1403            1268953        
2377       1        297.1                1404            1269545        
2378       1        297.0                1405            1270370        
2379       3        297.1                1405            1270555        
2380       1        297.1                1406            1271299        
2381       1        297.0                1407            1271582        
2382       1        297.0                1408            1272355        
2383       1        296.9                1409            1273282        
2384       2        297.0                1409            1273793        
2385       3        297.1                1409            1275088        
2386       2        297.2                1409            1275515        
2387       3        297.3                1409            1275707        
2388       1        297.2                1410            1276615        
2389       1        297.2                1411            1277227        
2390       1        297.1                1412            1277894        
2391       1        297.1                1413            1278957        
2392       1        297.0                1414            1279612        
2393       1        297.0                1415            1280254        
2394       2        297.1                1415            1280583        
2395       2        297.1                1415            1280984        
2396       3        297.2                1415            1282142        
2397       1        297.1                1416            1282500        
2398       3        297.2                1416            1282758        
2399       3        297.3                1416            1282919        
2400       1        297.3                1417            1283687        
2401       3        297.3                1417            1283883        
2402       3        297.4                1417            1283967        
2403       2        297.5                1417            1284357        
2404       3        297.6                1417            1285179        
2405       3        297.7                1417            1285489        
2406       1        297.6                1418            1286147        
2407       1        297.5                1419            1286422        
2408       3        297.6                1419            1286641        
2409       3        297.7                1419            1287698        
2410       3        297.8                1419            1287759        
2411       2        297.9                1419            1288211        
2412       3        297.9                1419            1288451        
2413       1        297.9                1420            1289120        
2414       3        298.0                1420            1289964        
2415       3        298.1                1420            1290126        
2416       2        298.1                1420            1290484        
2417       1        298.1                1421            1290928        
2418       1        298.0                1422            1291504        
2419       3        298.1                1422            1292174        
2420       1        298.0                1423            1292560        
2421       2        298.1                1423            1292879        
2422       1        298.0                1424            1293345        
2423       1        297.9                1425            1293808        
2424       1        297.8                1426            1294213        
2425       2        297.9                1426            1294597        
2426       3        298.0                1426            1294820        
2427       2        298.1                1426            1295359        
2428       3        298.2                1426            1295587        
2429       3        298.2                1426            1295857        
2430       2        298.3                1426            1296480        
2431       1        298.3                1427            1297504        
2432       2        298.4                1427            1297957        
2433       3        298.5                1427            1298148        
2434       1        298.4                1428            1298674        
2435       3        298.5                1428            1298844        
2436       1        298.4                1429            1299599        
2437       1        298.4                1430            1300267        
2438       1        298.3                1431            1301018        
2439       1        298.3                1432            1301565        
2440       1        298.2                1433            1302446        
2441       1        298.2                1434            1303188        
2442       1        298.1                1435            1303714        
2443       2        298.2                1435            1304067        
2444       3        298.3                1435            1304501        
2445       3        298.4                1435            1304877        
2446       2        298.5                1435            1305259        
2447       1        298.4                1436            1305803        
2448       3        298.5                1436            1306106        
2449       3        298.6                1436            1306282        
2450       2        298.6                1436            1307120        
2451       1        298.6                1437            1308178        
2452       1        298.5                1438            1308723        
2453       1        298.5                1439            1309694        
2454       1        298.5                1440            1310311        
2455       2        298.5                1440            1311043        
2456       3        298.6                1440            1311418        
2457       3        298.7                1440            1311475        
2458       2        298.8                1440            1311909        
2459       2        298.9                1440            1312532        
2460       1        298.8                1441            1313084        
2461       3        298.9                1441            1313300        
2462       1        298.9                1442            1314404        
2463       1        298.8                1443            1315027        
2464       1        298.7                1444            1315393        
2465       1        298.7                1445            1315762        
2466       2        298.7                1445            1316291        
2467       1        298.7                1446            1316777        
2468       1        298.6                1447            1317394        
2469       1        298.6                1448            1318057        
2470       1        298.5                1449            1318833        
2471       1        298.5                1450            1319423        
2472       1        298.4                1451            1320038        
2473       3        298.5                1451            1320294        
2474       1        298.5                1452            1321181        
2475       1        298.4                1453            1321527        
2476       1        298.3                1454            1321819        
2477       3        298.4                1454            1322041        
2478       3        298.4                1454            1322281        
2479       2        298.5                1454            1323167        
2480       1        298.5                1455            1323772        
2481       3        298.5                1455            1323974        
2482       3        298.6                1455            1324618        
2483       1        298.6                1456            1325283        
2484       1        298.5                1457            1326052        
2485       2        298.6                1457            1326368        
2486       3        298.7                1457            1326626        
2487       1        298.6                1458            1326967        
2488       3        298.7                1458            1327129        
2489       3        298.8                1458            1327236        
2490       1        298.7                1459            1327649        
2491       1        298.6                1460            1328250        
2492       1        298.5                1461            1328710        
2493       3        298.6                1461            1328956        
2494       2        298.7                1461            1329263        
2495       1        298.6                1462            1329512        
2496       1        298.5                1463            1330027        
2497       1        298.5                1464            1330657        
2498       1        298.4                1465            1331084        
2499       1        298.4                1466            1332251        
2500       1        298.4                1467            1332917        
2501       1        298.3                1468            1333610        
2502       1        298.2                1469            1334135        
2503       1        298.2                1470            1334728        
2504       3        298.3                1470            1334913        
2505       3        298.3                1470            1335466        
2506       1        298.3                1471            1336552        
2507       1        298.3                1472            1337027        
2508       1        298.2                1473            1337528        
2509       3        298.3                1473            1337741        
2510       3        298.4                1473            1337938        
2511       1        298.3                1474            1338529        
2512       3        298.4                1474            1338822        
2513       3        298.5                1474            1338914        
2514       2        298.5                1474            1339396        
2515       1        298.5                1475            1339994        
2516       3        298.6                1475            1340100        
2517       3        298.6                1475            1340663        
2518       1        298.6                1476            1341362        
2519       3        298.7                1476            1341643        
2520       1        298.6                1477            1342100        
2521       1        298.5                1478            1342564        
2522       1        298.5                1479            1343013        
2523       1        298.5                1480            1344283        
2524       2        298.5                1480            1344812        
2525       1        298.5                1481            1345239        
2526       1        298.4                1482            1345682        
2527       1        298.3                1483            1346362        
2528       2        298.4                1483            1346947        
2529       3        298.5                1483            1347490        
2530       1        298.5                1484            1348471        
2531       1        298.4                1485            1349109        
2532       1        298.3                1486            1349491        
2533       1        298.3                1487            1350120        
2534       2        298.3                1487            1350903        
2535       2        298.4                1487            1352149        
2536       1        298.4                1488            1352765        
2537       1        298.3                1489            1353044        
2538       1        298.2                1490            1353386        
2539       1        298.1                1491            1353979        
2540       2        298.2                1491            1354394        
2541       1        298.2                1492            1355014        
2542       2        298.2                1492            1355417        
2543       3        298.3                1492            1355762        
2544       1        298.3                1493            1356242        
2545       1        298.2                1494            1356670        
2546       3        298.3                1494            1356759        
2547       1        298.2                1495            1357252        
2548       3        298.3                1495            1357401        
2549       1        298.2                1496            1357829        
2550       2        298.3                1496            1358226        
2551       1        298.2                1497            1358879        
2552       3        298.3                1497            1359282        
2553       3        298.4                1497            1359378        
2554       1        298.3                1498            1360251        
2555       1        298.3                1499            1360847        
2556       3        298.4                1499            1361402        
2557       2        298.4                1499            1361605        
2558       1        298.3                1500            1361767        
2559       1        298.3                1501            1362153        
2560       1        298.2                1502            1362852        
2561       1        298.2                1503            1363458        
2562       1        298.1                1504            1363952        
2563       1        298.0                1505            1364230        
2564       2        298.1                1505            1364705        
2565       3        298.2                1505            1364830        
2566       2        298.2                1505            1365417        
2567       1        298.2                1506            1366036        
2568       1        298.2                1507            1366904        
2569       1        298.1                1508            1367352        
2570       1        298.0                1509            1367719        
2571       2        298.1                1509            1368179        
2572       3        298.2                1509            1368221        
2573       3        298.3                1509            1368663        
2574       2        298.3                1509            1368949        
2575       3        298.4                1509            1369118        
2576       1        298.4                1510            1369825        
2577       1        298.3                1511            1370428        
2578       1        298.3                1512            1371166        
2579       2        298.3                1512            1371745        
2580       1        298.3                1513            1372321        
2581       1        298.2                1514            1372995        
2582       1        298.2                1515            1373602        
2583       3        298.3                1515            1373892        
2584       1        298.2                1516            1374579        
2585       3        298.3                1516            1374681        
2586       1        298.2                1517            1375211        
2587       1        298.2                1518            1375670        
2588       3        298.2                1518            1375900        
2589       1        298.2                1519            1376498        
2590       1        298.1                1520            1376945        
2591       1        298.0                1521            1377282        
2592       3        298.1                1521            1377622        
2593       3        298.2                1521            1377821        
2594       1        298.1                1522            1378442        
2595       1        298.1                1523            1379273        
2596       1        298.1                1524            1380234        
2597       1        298.1                1525            1381330        
2598       1        298.0                1526            1381981        
2599       1        297.9                1527            1382414        
2600       1        297.9                1528            1382725        
2601       3        297.9                1528            1382912        
2602       2        298.0                1528            1383332        
2603       1        298.0                1529            1384454        
2604       3        298.1                1529            1384765        
2605       1        298.0                1530            1385482        
2606       3        298.1                1530            1385605        
2607       1        298.1                1531            1386322        
2608       2        298.1                1531            1387103        
2609       2        298.2                1531            1387646        
2610       1        298.2                1532            1388609        
2611       1        298.2                1533            1389387        
2612       1        298.1                1534            1389980        
2613       1        298.1                1535            1391115        
2614       1        298.0                1536            1392041        
2615       2        298.1                1536            1392378        
2616       1        298.1                1537            1393173        
2617       1        298.0                1538            1393729        
2618       1        297.9                1539            1393948        
2619       2        298.0                1539            1394402        
2620       3        298.1                1539            1394787        
2621       2        298.2                1539            1395142        
2622       2        298.2                1539            1395533        
2623       1        298.2                1540            1395953        
2624       1        298.1                1541            1396516        
2625       1        298.0                1542            1397101        
2626       1        298.0                1543            1397544        
2627       1        297.9                1544            1398284        
2628       3        298.0                1544            1398446        
2629       2        298.1                1544            1399006        
2630       3        298.2                1544            1399131        
2631       1        298.1                1545            1400009        
2632       1        298.1                1546            1400664        
2633       3        298.2                1546            1400864        
2634       1        298.1                1547            1401470        
2635       3        298.2                1547            1401745        
2636       1        298.1                1548            1402076        
2637       1        298.0                1549            1402517        
2638       1        298.0                1550            1403822        
2639       1        298.0                1551            1404478        
2640       1        297.9                1552            1405168        
2641       1        297.9                1553            1405922        
2642       1        297.8                1554            1406558        
2643       1        297.8                1555            1407261        
2644       1        297.7                1556            1407839        
2645       2        297.8                1556            1408229        
2646       3        297.9                1556            1408278        
2647       3        298.0                1556            1408475        
2648       3        298.0                1556            1408809        
2649       1        298.0                1557            1409222        
2650       2        298.0                1557            1409625        
2651       1        298.0                1558            1410148        
2652       1        297.9                1559            1410673        
2653       2        298.0                1559            1411165        
2654       1        297.9                1560            1411417        
2655       1        297.9                1561            1412022        
2656       3        298.0                1561            1412383        
2657       2        298.0                1561            1412732        
2658       3        298.1                1561            1412926        
2659       1        298.0                1562            1413403        
2660       3        298.1                1562            1413578        
2661       2        298.2                1562            1413957        
2662       1        298.1                1563            1414654        
2663       2        298.2                1563            1415295        
2664       1        298.1                1564            1415708        
2665       1        298.1                1565            1416312        
2666       2        298.2                1565            1416922        
2667       1        298.1                1566            1417323        
2668       1        298.1                1567            1417972        
2669       1        298.0                1568            1418526        
2670       1        297.9                1569            1419028        
2671       1        297.9                1570            1419595        
2672       3        298.0                1570            1419855        
2673       3        298.0                1570            1420114        
2674       1        298.0                1571            1421021        
2675       1        298.0                1572            1421787        
2676       1        297.9                1573            1422505        
2677       3        298.0                1573            1422924        
2678       1        297.9                1574            1423326        
2679       1        297.9                1575            1423928        
2680       1        297.8                1576            1424269        
2681       3        297.8                1576            1424544        
2682       1        297.8                1577            1425189        
2683       3        297.9                1577            1425411        
2684       1        297.8                1578            1426356        
2685       1        297.8                1579            1426914        
2686       1        297.7                1580            1427718        
2687       1        297.7                1581            1428289        
2688       3        297.7                1581            1428770        
2689       1        297.7                1582            1429157        
2690       1        297.6                1583            1429748        
2691       1        297.6                1584            1430929        
2692       3        297.7                1584            1431023        
2693       1        297.6                1585            1431498        
2694       1        297.5                1586            1431814        
2695       1        297.5                1587            1432772        
2696       2        297.6                1587            1433084        
2697       2        297.6                1587            1433579        
2698       1        297.6                1588            1434317        
2699       1        297.5                1589            1434946        
2700       1        297.5                1590            1435387        
2701       1        297.4                1591            1435806        
2702       1        297.3                1592            1436226        
2703       1        297.3                1593            1436938        
2704       1        297.2                1594            1437351        
2705       1        297.2                1595            1437974        
2706       2        297.3                1595            1438747        
2707       3        297.3                1595            1438883        
2708       1        297.3                1596            1439390        
2709       1        297.2                1597            1439975        
2710       1        297.2                1598            1440807        
